chr	start	end	gene	ID	ratio	predLargeSeg	segMean	predLargeCorrected	pvalRatioCorrected	perGeneEvaluation	pvalRatioGene	predPoint	predPointSusp	comments
chr1	115252190	115252305	NRAS	Hotspot_1.17678	-0.384521967299575	2	-0.384521967299575	2	0.101927944004959	2	0.101927944004959	NA	NA	SegRatio=-0.38,AbsMeanSigma=3.66,pvalue=2.27345457235677e-10,pvalueTTest=0.101927944004959,Adjusted:byPvalueTTestRatio;
chr1	115256462	115256578	NRAS	AMPL7153071870	-0.314867507119378	2	-0.384521967299575	2	0.101927944004959	2	0.101927944004959	NA	NA	SegRatio=-0.38,AbsMeanSigma=3.66,pvalue=2.27345457235677e-10,pvalueTTest=0.101927944004959,Adjusted:byPvalueTTestRatio;
chr1	115258698	115258821	NRAS	AMPL7153669586	-0.558751035095385	2	-0.384521967299575	2	0.101927944004959	2	0.101927944004959	NA	NA	SegRatio=-0.38,AbsMeanSigma=3.66,pvalue=2.27345457235677e-10,pvalueTTest=0.101927944004959,Adjusted:byPvalueTTestRatio;
chr2	29432581	29432710	ALK	AMPL7153129486	-0.424048570790068	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	29432651	29432782	ALK	AMPL7158540212	-0.141033720589751	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	29436752	29436860	ALK	AMPL7153049870	-0.275310591347707	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	29436860	29436982	ALK	AMPL7153049880	-0.486940361298395	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	29443563	29443694	ALK	AMPL7153154662	-0.531107714107913	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	29443686	29443816	ALK	AMPL7158630699	-0.350681493337779	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	29445095	29445222	ALK	AMPL7156051274	-0.24584843525584	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	29445209	29445319	ALK	AMPL7153153034	-0.244036136195769	1.5	-0.350681493337779	1.5	0.456691478689615	2	0.00240326719486146	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	212566741	212566867	ERBB4	AMPL7158742374	0.0953738291096491	1.5	-0.350681493337779	1.5	8.98458814102462e-06	2	0.35840717322608	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr2	212570032	212570115	ERBB4	AMPL7154491799	NA	1.5	-0.350681493337779	1.5	8.98458814102462e-06	2	0.35840717322608	NA	NA	SegRatio=-0.35,AbsMeanSigma=2.35,pvalue=1.19436815377599e-13,pvalueTTest=0.0077443959117781,
chr3	178936019	178936114	PIK3CA	AMPL7153077772	-0.166704386560972	2	-0.166704386560972	2	0.0706252670146753	2	0.0706252670146753	NA	NA	SegRatio=-0.17,AbsMeanSigma=2.24,pvalue=0.000105226009275396,pvalueTTest=0.0706252670146753,Adjusted:byPvalueTTestRatio;
chr3	178951936	178952058	PIK3CA	AMPL7153120664	-0.271596682592858	2	-0.166704386560972	2	0.0706252670146753	2	0.0706252670146753	NA	NA	SegRatio=-0.17,AbsMeanSigma=2.24,pvalue=0.000105226009275396,pvalueTTest=0.0706252670146753,Adjusted:byPvalueTTestRatio;
chr3	178952058	178952160	PIK3CA	AMPL7153011260	-0.483777742295156	2	-0.166704386560972	2	0.0706252670146753	2	0.0706252670146753	NA	NA	SegRatio=-0.17,AbsMeanSigma=2.24,pvalue=0.000105226009275396,pvalueTTest=0.0706252670146753,Adjusted:byPvalueTTestRatio;
chr4	1803553	1803683	FGFR3	AMPL7153129889	-0.251773023160101	1.5	-0.271022067207151	1.5	0.351343613410558	2	0.00655237555704247	NA	NA	SegRatio=-0.27,AbsMeanSigma=2.11,pvalue=2.37410881715514e-06,pvalueTTest=0.00180930226169091,
chr4	1806068	1806205	FGFR3	AMPL7153021994	NA	1.5	-0.271022067207151	1.5	0.351343613410558	2	0.00655237555704247	NA	NA	SegRatio=-0.27,AbsMeanSigma=2.11,pvalue=2.37410881715514e-06,pvalueTTest=0.00180930226169091,
chr4	1807830	1807934	FGFR3	AMPL7153021957	-0.461711669015148	1.5	-0.271022067207151	1.5	0.351343613410558	2	0.00655237555704247	NA	NA	SegRatio=-0.27,AbsMeanSigma=2.11,pvalue=2.37410881715514e-06,pvalueTTest=0.00180930226169091,
chr4	55141001	55141132	PDGFRA	AMPL7154338435	-0.317231324915834	1.5	-0.271022067207151	1	0.154285838070178	1	0.000668692378291136	NA	NA	SegRatio=-0.27,AbsMeanSigma=2.11,pvalue=2.37410881715514e-06,pvalueTTest=0.00180930226169091,
chr4	55141127	55141247	PDGFRA	AMPL7158562435	-0.271022067207151	1.5	-0.271022067207151	1	0.154285838070178	1	0.000668692378291136	NA	NA	SegRatio=-0.27,AbsMeanSigma=2.11,pvalue=2.37410881715514e-06,pvalueTTest=0.00180930226169091,
chr4	55144027	55144139	PDGFRA	AMPL7158536940	-0.632950628345165	1	-0.509714751517232	1	0.154285838070178	1	0.000668692378291136	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55144087	55144214	PDGFRA	AMPL7158630701	-0.577348636799863	1	-0.509714751517232	1	0.154285838070178	1	0.000668692378291136	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55151983	55152113	PDGFRA	AMPL7153402697	-0.408496370080776	1	-0.509714751517232	1	0.154285838070178	1	0.000668692378291136	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55152079	55152200	PDGFRA	AMPL7158562436	-0.348058768289345	1	-0.509714751517232	1	0.154285838070178	1	0.000668692378291136	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55589743	55589879	KIT	AMPL7153048367.AMPL7161178196	NA	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55592006	55592112	KIT	AMPL7158630707	-0.381147313690998	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55592041	55592155	KIT	AMPL7158630703	-0.505549452772747	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55592150	55592251	KIT	AMPL7158630708	-0.511283210340157	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55593498	55593600	KIT	AMPL7153001777	-0.55130554998703	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55593600	55593725	KIT	AMPL7153001778	-0.425861623725245	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55594135	55594243	KIT	AMPL7153547213	-0.47229617255654	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55594243	55594350	KIT	AMPL7153171489	-0.606052843822827	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55599230	55599356	KIT	AMPL7158630710	-0.572180486389133	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55599340	55599456	KIT	AMPL7155741653	-0.509714751517232	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55602600	55602724	KIT	AMPL7158562441	-0.593039540642187	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr4	55602664	55602784	KIT	AMPL7158562437	-0.719143158675697	1	-0.509714751517232	1	0.430985107633235	1.5	1.17752158557564e-05	NA	NA	SegRatio=-0.51,AbsMeanSigma=3.99,pvalue=3.12849130486062e-57,pvalueTTest=7.83769812718299e-08,
chr7	55241600	55241688	EGFR	AMPL7154370557	-0.151695731444098	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	55241677	55241801	EGFR	AMPL7153032956	0.142499009387085	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	55242411	55242540	EGFR	CHP2_EGFR_5	0.00590671858611691	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	55248956	55249084	EGFR	AMPL7153072051	0.0175166464347222	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	55249004	55249139	EGFR	AMPL7153033044	0.00217668537010062	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	55249118	55249244	EGFR	AMPL7158526937	0.161681108502822	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	55259364	55259492	EGFR	AMPL7154370552	-0.00706586057757314	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	55259481	55259578	EGFR	AMPL7154370553	0.17719346210914	2	0.00590671858611691	2	0.318022728734544	2	0.318022728734544	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116339602	116339701	MET	AMPL7153153148	0.0552168132499665	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116339874	116339993	MET	AMPL7154267578	0.0750382958057921	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116340198	116340323	MET	AMPL7153153138	-0.0100499514566476	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116411807	116411926	MET	AMPL7160517820	-0.0902221572158484	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116411897	116412016	MET	AMPL7156899873	-0.0938265437924807	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116411963	116412087	MET	AMPL7160130873	-0.0199320692579854	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116414910	116415021	MET	AMPL7158527795	0.20761958679413	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116415000	116415125	MET	AMPL7154099216	0.175404223859766	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116415070	116415179	MET	AMPL7158527377	0.208297201403534	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116417424	116417542	MET	AMPL7158630711	-0.00403010541662607	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116418725	116418850	MET	AMPL7158526957	-0.217910945339726	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116418836	116418960	MET	AMPL7154089705	0.0484969084707981	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116418890	116419015	MET	AMPL7156051190	-0.0705738545442893	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116419013	116419132	MET	AMPL7158526958	-0.218698362358337	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116421939	116422056	MET	AMPL7158527378	NA	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116422040	116422161	MET	AMPL7153359870	-0.144930593950928	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116423279	116423379	MET	AMPL7158526959	-0.0261698029565976	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116423375	116423495	MET	AMPL7158482828	-0.131125314576984	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116423417	116423532	MET	AMPL7158527796	0.08366713325057	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116435688	116435812	MET	AMPL7158526960	0.183391719637886	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	116435803	116435917	MET	AMPL7158527379	0.0482488456772325	2	0.00590671858611691	2	0.969656241002938	2	0.969656241002938	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	140453100	140453223	BRAF	AMPL7153120640	0.0525906189395841	2	0.00590671858611691	2	0.8075948231386	2	0.8075948231386	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	140481361	140481459	BRAF	AMPL7153002468	0.28602648205557	2	0.00590671858611691	2	0.8075948231386	2	0.8075948231386	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr7	140481391	140481512	BRAF	AMPL7153002469	-0.163341770240791	2	0.00590671858611691	2	0.8075948231386	2	0.8075948231386	NA	NA	SegRatio=0.01,AbsMeanSigma=0.12,pvalue=0.490554299317402,pvalueTTest=0.5397394314583,
chr10	123247455	123247583	FGFR2	AMPL7158630712	-0.537889966925361	2	-0.304174797526823	2	0.0494720452509838	2	0.0494720452509838	NA	NA	SegRatio=-0.3,AbsMeanSigma=3.79,pvalue=5.17118452620199e-11,pvalueTTest=0.0494720452509837,Adjusted:byPvalueTTestRatio;
chr10	123257970	123258092	FGFR2	AMPL7153153163	-0.615899753106945	2	-0.304174797526823	2	0.0494720452509838	2	0.0494720452509838	NA	NA	SegRatio=-0.3,AbsMeanSigma=3.79,pvalue=5.17118452620199e-11,pvalueTTest=0.0494720452509837,Adjusted:byPvalueTTestRatio;
chr10	123279640	123279768	FGFR2	AMPL7154699043	-0.304174797526823	2	-0.304174797526823	2	0.0494720452509838	2	0.0494720452509838	NA	NA	SegRatio=-0.3,AbsMeanSigma=3.79,pvalue=5.17118452620199e-11,pvalueTTest=0.0494720452509837,Adjusted:byPvalueTTestRatio;
