chr	start	end	gene	ID	ratio	predLargeSeg	segMean	predLargeCorrected	pvalRatioCorrected	perGeneEvaluation	pvalRatioGene	predPoint	predPointSusp	comments
chr1	115252190	115252305	NRAS	Hotspot_1.17678	-0.0348766571124995	2	-0.0436893719056691	2	0.125930168773086	2	0.125930168773086	NA	NA	SegRatio=-0.04,AbsMeanSigma=0.58,pvalue=0.315628875381368,pvalueTTest=0.125930168773086,
chr1	115256462	115256578	NRAS	AMPL7153071870	-0.264849578087396	2	-0.0436893719056691	2	0.125930168773086	2	0.125930168773086	NA	NA	SegRatio=-0.04,AbsMeanSigma=0.58,pvalue=0.315628875381368,pvalueTTest=0.125930168773086,
chr1	115258698	115258821	NRAS	AMPL7153669586	-0.0436893719056691	2	-0.0436893719056691	2	0.125930168773086	2	0.125930168773086	NA	NA	SegRatio=-0.04,AbsMeanSigma=0.58,pvalue=0.315628875381368,pvalueTTest=0.125930168773086,
chr2	29432581	29432710	ALK	AMPL7153129486	0.141533193878917	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	29432651	29432782	ALK	AMPL7158540212	0.366557159513596	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	29436752	29436860	ALK	AMPL7153049870	-0.019592563918385	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	29436860	29436982	ALK	AMPL7153049880	0.106418784869694	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	29443563	29443694	ALK	AMPL7153154662	0.245650938569325	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	29443686	29443816	ALK	AMPL7158630699	-0.0948767793565152	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	29445095	29445222	ALK	AMPL7156051274	-0.177269600284265	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	29445209	29445319	ALK	AMPL7153153034	-0.127648535131519	2	0.106418784869694	2	0.484932103151495	2	0.484932103151495	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	212566741	212566867	ERBB4	AMPL7158742374	0.167715894279051	2	0.106418784869694	2	0.152992206623933	2	0.152992206623933	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr2	212570032	212570115	ERBB4	AMPL7154491799	NA	2	0.106418784869694	2	0.152992206623933	2	0.152992206623933	NA	NA	SegRatio=0.11,AbsMeanSigma=0.41,pvalue=0.191040469857869,pvalueTTest=0.290712030519295,
chr3	178936019	178936114	PIK3CA	AMPL7153077772	-0.0842366516402543	2	-0.0842366516402543	2	0.144308439743915	2	0.144308439743915	NA	NA	SegRatio=-0.08,AbsMeanSigma=0.52,pvalue=0.363337029516848,pvalueTTest=0.144308439743915,
chr3	178951936	178952058	PIK3CA	AMPL7153120664	-0.018357508154722	2	-0.0842366516402543	2	0.144308439743915	2	0.144308439743915	NA	NA	SegRatio=-0.08,AbsMeanSigma=0.52,pvalue=0.363337029516848,pvalueTTest=0.144308439743915,
chr3	178952058	178952160	PIK3CA	AMPL7153011260	-0.105510835530136	2	-0.0842366516402543	2	0.144308439743915	2	0.144308439743915	NA	NA	SegRatio=-0.08,AbsMeanSigma=0.52,pvalue=0.363337029516848,pvalueTTest=0.144308439743915,
chr4	1803553	1803683	FGFR3	AMPL7153129889	-0.131755660889753	2	0.0534579348705831	2	0.35867090406016	2	0.35867090406016	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	1806068	1806205	FGFR3	AMPL7153021994	NA	2	0.0534579348705831	2	0.35867090406016	2	0.35867090406016	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	1807830	1807934	FGFR3	AMPL7153021957	-0.055672493539635	2	0.0534579348705831	2	0.35867090406016	2	0.35867090406016	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	55141001	55141132	PDGFRA	AMPL7154338435	0.191449371960816	2	0.0534579348705831	2	0.749122234574067	2	0.749122234574067	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	55141127	55141247	PDGFRA	AMPL7158562435	0.0737769105551374	2	0.0534579348705831	2	0.749122234574067	2	0.749122234574067	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	55144027	55144139	PDGFRA	AMPL7158536940	0.0741471017353073	2	0.0534579348705831	2	0.749122234574067	2	0.749122234574067	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	55144087	55144214	PDGFRA	AMPL7158630701	0.0740967786341524	2	0.0534579348705831	2	0.749122234574067	2	0.749122234574067	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	55151983	55152113	PDGFRA	AMPL7153402697	-0.280854088498232	2	0.0534579348705831	2	0.749122234574067	2	0.749122234574067	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	55152079	55152200	PDGFRA	AMPL7158562436	-0.143987000594917	2	0.0534579348705831	2	0.749122234574067	2	0.749122234574067	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
chr4	55589743	55589879	KIT	AMPL7153048367.AMPL7161178196	NA	2	0.0534579348705831	2	0.00314358003795831	2	0.00314358003795831	NA	NA	SegRatio=0.05,AbsMeanSigma=0.15,pvalue=0.477961875409602,pvalueTTest=0.462169779193821,
