chr	start	end	gene	ID	ratio	predLargeSeg	segMean	predLargeCorrected	pvalRatioCorrected	perGeneEvaluation	pvalRatioGene	predPoint	predPointSusp	comments
chr1	115252190	115252305	NRAS	Hotspot_1.17678	0.0754526200494751	2	0.0172595115325463	2	0.80845100898687	2	0.80845100898687	NA	NA	SegRatio=0.02,AbsMeanSigma=0.15,pvalue=0.795965099299381,pvalueTTest=0.80845100898687,
chr1	115256462	115256578	NRAS	AMPL7153071870	0.0172595115325463	2	0.0172595115325463	2	0.80845100898687	2	0.80845100898687	NA	NA	SegRatio=0.02,AbsMeanSigma=0.15,pvalue=0.795965099299381,pvalueTTest=0.80845100898687,
chr1	115258698	115258821	NRAS	AMPL7153669586	-0.0506189753414402	2	0.0172595115325463	2	0.80845100898687	2	0.80845100898687	NA	NA	SegRatio=0.02,AbsMeanSigma=0.15,pvalue=0.795965099299381,pvalueTTest=0.80845100898687,
chr2	29432581	29432710	ALK	AMPL7153129486	0.0228975761441546	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	29432651	29432782	ALK	AMPL7158540212	-0.136967659154112	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	29436752	29436860	ALK	AMPL7153049870	0.0377897738311001	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	29436860	29436982	ALK	AMPL7153049880	0.130004294459176	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	29443563	29443694	ALK	AMPL7153154662	-0.107132863017651	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	29443686	29443816	ALK	AMPL7158630699	0.148121059211998	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	29445095	29445222	ALK	AMPL7156051274	0.056077086934145	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	29445209	29445319	ALK	AMPL7153153034	0.0379544327740418	2	0.0903355346385113	2	0.353926840113451	2	0.353926840113451	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	212566741	212566867	ERBB4	AMPL7158742374	0.0903355346385113	2	0.0903355346385113	2	0.20102975942667	2	0.20102975942667	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr2	212570032	212570115	ERBB4	AMPL7154491799	NA	2	0.0903355346385113	2	0.20102975942667	2	0.20102975942667	NA	NA	SegRatio=0.09,AbsMeanSigma=0.54,pvalue=0.0891577298460452,pvalueTTest=0.222050983774207,
chr3	178936019	178936114	PIK3CA	AMPL7153077772	0.0910005673845143	2	0.0910005673845143	2	0.625117189718945	2	0.625117189718945	NA	NA	SegRatio=0.09,AbsMeanSigma=0.33,pvalue=0.565648813274283,pvalueTTest=0.625117189718945,
chr3	178951936	178952058	PIK3CA	AMPL7153120664	-0.00671969976871143	2	0.0910005673845143	2	0.625117189718945	2	0.625117189718945	NA	NA	SegRatio=0.09,AbsMeanSigma=0.33,pvalue=0.565648813274283,pvalueTTest=0.625117189718945,
chr3	178952058	178952160	PIK3CA	AMPL7153011260	-0.0402840605640801	2	0.0910005673845143	2	0.625117189718945	2	0.625117189718945	NA	NA	SegRatio=0.09,AbsMeanSigma=0.33,pvalue=0.565648813274283,pvalueTTest=0.625117189718945,
